"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1940336074381049926","Wed Jul 02 09:05:44 +0000 2025","1","RI Bangun Pabrik Baterai EV Raksasa di Karawang Ini Calon Pembelinya https://t.co/HktquuARpn","1940336074381049926","","","in","","0","0","0","https://x.com/undefined/status/1940336074381049926","847372542830444544",
"1940249297586724958","Wed Jul 02 03:20:55 +0000 2025","13","Indonesia serius garap hilirisasi nikel. Nggak cuma untuk memperkuat daya saing ekonomi nasional hilirisasi nikel juga merupakan strategi untuk membangun ekosistem industri baterai kendaraan listrik (electric vehicle/EV). #BateraiEV #MobilListrik #Hilirisasi #penjagaharapan https://t.co/WaL8yJutnl","1940249297586724958","https://pbs.twimg.com/media/Gu0mcoHWUAAD6QE.jpg","","in","","0","13","8","https://x.com/undefined/status/1940249297586724958","1919442948653252608",
"1939962244734832753","Tue Jul 01 08:20:35 +0000 2025","0","Presiden RI Prabowo Subianto meresmikan peletakan batu pertama proyek ekosistem baterai kendaraan listrik (EV) terbesar di Asia Minggu (29/6/2025) di Karawang Jawa Barat. Proyek ini merupakan hasil kolaborasi strategis antara PT Aneka Tambang (Antam) PT Indonesia Battery","1939962322232963371","","GNFI","in","","0","1","0","https://x.com/undefined/status/1939962322232963371","39677695",
"1939912096998977813","Tue Jul 01 05:01:00 +0000 2025","0","Presiden Resmikan Industri Baterai EV Terintegrasi Terbesar di Asia https://t.co/lGNpmS3x9Y","1939912096998977813","","","in","","0","0","0","https://x.com/undefined/status/1939912096998977813","3306771829",
"1939895958055395758","Tue Jul 01 03:56:52 +0000 2025","0","RI Bangun Ekosistem Baterai EV Rp 96 T Ini Porsi Saham BUMN &amp; China https://t.co/zKEYnqqZDQ","1939895958055395758","","","in","","0","0","0","https://x.com/undefined/status/1939895958055395758","847372542830444544",
"1939868811588735073","Tue Jul 01 02:09:00 +0000 2025","2","Gebrakan Energi Nasional Presiden Prabowo Resmikan Proyek Industri Baterai EV Terintegrasi sebagai Tonggak Hilirisasi Strategis https://t.co/Ay3KANelNP","1939868811588735073","https://pbs.twimg.com/amplify_video_thumb/1939867648109518848/img/daVkkBnrRr_IOYKF.jpg","","in","","0","2","1","https://x.com/undefined/status/1939868811588735073","1914355651507257344",
"1939692481848975415","Mon Jun 30 14:28:20 +0000 2025","0","Video: Prabowo Lakukan Groundbreaking Proyek Baterai EV Raksasa https://t.co/Szu6EdvNvo","1939692481848975415","","","in","","0","0","0","https://x.com/undefined/status/1939692481848975415","847372542830444544",
"1939690012108570982","Mon Jun 30 14:18:31 +0000 2025","31","Diresmikan Prabowo Pertamina NRE Ambil Peran Utama Proyek Ekosistem Baterai EV https://t.co/fsgVK7NYi9 #EnergizingYou https://t.co/LwPAIvGtcl","1939690012108570982","https://pbs.twimg.com/media/Guspw6HaUAE7-hm.jpg","","in","","0","54","31","https://x.com/undefined/status/1939690012108570982","1178607931513655298",
"1939633083915153614","Mon Jun 30 10:32:20 +0000 2025","16","NMC memang lebih unggul tapi lebih merusak lingkungan. Lihat saja bagaimana pertambangan Nikel belakangan ini heboh LFP tidak menggunakan Nikel dan Cobalt hanya saja densitas energi belum bisa menyamai NMC. Sebaiknya beli EV dengan baterai LFP https://t.co/wL3egg0vDz","1939633091573940462","https://pbs.twimg.com/media/Gur2BIAaUAAW8NX.jpg","ridwanhr","in","","0","1","2","https://x.com/undefined/status/1939633091573940462","43922847",
"1939611319390654498","Mon Jun 30 09:05:49 +0000 2025","23","Prabowo Kaget Ada Tommy Winata di Groundbreaking Industri Baterai EV https://t.co/yXrK1bUKsq","1939611319390654498","","","in","","2","33","1","https://x.com/undefined/status/1939611319390654498","17128975",
